code;prefLabel
5941158186127010;Prevalência e diagnóstico de Doenças Infecciosas (Escola Bahiana de Medicina e Saúde Pública - EBMSP)
0045006781604119;INVESTKIDS (Universidade Tiradentes - UNIT)
7089658580649330;Educomunicação e Produção Cultural Afro-brasileira (Pontifícia Universidade Católica do Rio Grande do Sul - PUCRS)
5339420397442550;GEM - Grupo de Estudos Metafóricos (Universidade Federal do Tocantins - UFT)
8065210982409020;Grupo de pesquisa em automação, eletrônica industrial e tecnologia mecânica (Instituto Federal Catarinense - IF-Catarinense)
9887222775276240;Democracia e Reforma Política (Centro Universitário de Brasília - UniCEUB)
0052657197277208;Grupo de estudo e pesquisa sobre organizações, trabalho e educação (GEPOTE) (Universidade Federal de Mato Grosso do Sul - UFMS)
6404840311239130;Laboratório de Sistemas Embarcados e Comunicações - LSEC (Universidade Estadual de Maringá - UEM)
8003492522845760;Espaço, Meio Ambiente e Ensino de Geografia (Universidade Estadual de Goiás - UEG)
4550406874133330;Morfologia Anatômica e Patológica dos Animais (Universidade Federal do Agreste de Pernambuco - UFAPE)
4064871157271850;Oncologia Molecular e Translacional (Hospital Sírio-Libanês - SIRIO-LIBANÊS)
8589814722159280;GSEM (var 1) (Universidade Federal de Pernambuco - UFPE)
1039193809503290;LIEV - Laboratório Integrado de Estudos da Voz (Universidade Federal da Paraíba - UFPB)
9940726616366770;Grupo de Pesquisa em Sociologia da Educação, Cultura e Conhecimento (Universidade de São Paulo - USP)
0256560755185843;dor orofacial (Universidade Federal do Rio de Janeiro - UFRJ)
7243447947649130;Metabolismo dos nucleotídeos da adenina em fontes animais e vegetais (Universidade Federal de Santa Maria - UFSM)
3146120455432380;Representações Sociais e Formação Docente (Universidade Estadual Paulista Júlio de Mesquita Filho - UNESP)
2795105466201510;Grupo de Pesquisa em Políticas Educativas, Avaliação, Mídias e Formação de Professores -PAMFOR (Universidade Estadual do Oeste do Paraná - UNIOESTE)
6755377549303640;Agricultura Geral (Instituto Federal de Pernambuco - IFPE)
1791279511995310;Gastronomia e Cultura Local (Instituto Federal do Ceará - Reitoria - IFCE)
6239669664814150;Núcleo de Estudos e Pesquisas em Arquitetura Sustentável (Universidade do Sul de Santa Catarina - UNISUL)
9729240625799200;Teoria Crítica do Negócio Jurídico (Universidade Paranaense - UNIPAR)
2312590861962650;Aprendizagem e Cultura Organizacional na contemporaneidade: narrativas dialógicas emancipatórias (Universidade Federal Rural do Rio de Janeiro - UFRRJ)
0021227524698497;Grupo de pesquisa em palmáceas (Universidade Federal de Viçosa - UFV)
6712143749211400;Manejo florestal comunitário em Projetos de Desenvolvimento Sustentável na Amazônia (Empresa Brasileira de Pesquisa Agropecuária - EMBRAPA)
8767921959516850;iNEDIT- Núcleo de Estudos em Direito da Inovação Tecnológica (Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte - IFRN)
2256418336904810;Grupo de Pesquisa em Química, Alimentos e Ambiente - SOMAR (Universidade Federal da Bahia - UFBA)
0405790190827914;AVALIAÇÃO DA CONFIABILIDADE DE TERMÔMETROS NÃO MERCURIAIS NA AFERIÇÃO DA TEMPERATURA CORPORAL (Escola Superior de Ciências da Saúde - ESCS)
3901931395336320;Laboratório de Inovação e Tecnologias para a Gestão do Cuidado e Educação Permanente em Saúde (Universidade do Estado de Santa Catarina - UDESC)
9427937843749390;Laboratório de Pesquisa em Computação Científica (Instituto Federal Fluminense - IFF)
4447457670343160;Estilos de empreender: motivações e características de empreendedores de diferentes grupos (Centro Universitário Campo Limpo Paulista - UNIFACCAMP)
9561780425173490;Observatório Interdisciplinar de Políticas Públicas (Universidade de São Paulo - USP)
4254964653928580;Contabilidade e Finanças (Universidade Federal do Espírito Santo - UFES)
9699594854016150;IluminArq - Grupo de Pesquisa em Iluminação Aplicada à Arquitetura (Universidade Estadual de Campinas - UNICAMP)
9561411798775510;Animais Peçonhentos e Herpetologia (Universidade Estadual de Feira de Santana - UEFS)
7054969239762560;Processos Fotográficos Histórico Alternativos (Universidade de Brasília - UnB)
3974256869921270;Direito Constitucional e Cidadania (Universidade Federal Rural do Rio de Janeiro - UFRRJ)
7099895198945290;Arquitetura, Cultura e Modernidade (Universidade Federal do Pará - UFPA)
5713594959305000;GAPS - Grupo de Pesquisa em Automação, Prototipagem e Simulação (Universidade Estadual de Campinas - UNICAMP)
4439552592542990;Grupo de Estudos em Inovações em Geração Distribuída, Gestão Energética e Fabricação - InGED (Universidade Federal de Itajubá - UNIFEI)
5429572298441010;Epidemiologia e Saúde LGBTQIA+ (Escola Superior de Ciências da Saúde - ESCS)
8246587342426410;Direito Privado dos Vulneráveis (Universidade Federal de Uberlândia - UFU)
4207363286523890;DIFERE - Grupo de Pesquisa Diferença e Educação (Universidade Federal do Pará - UFPA)
1633146574434260;Grupo de estudos e Pesquisas em Humanidades: Arte, Filosofia, História e Educação (Universidade Federal Rural do Rio de Janeiro - UFRRJ)
2306406429778910;Processamento mecânico e secagem da madeira (Universidade Federal do Espírito Santo - UFES)
8483304028481660;Matemática Aplicada: Otimização (Universidade Estadual do Piauí - UESPI)
4864533447779870;ETHOS: Geografia Política, Ética, Gênero e Sexualidade (Universidade Federal Fluminense - UFF)
4578733030725420;Potencial biotecnológico de produtos naturais e seus derivados (Universidade Federal de Ouro Preto - UFOP)
0491993743433267;Tuberosas Tropicais (Empresa Estadual de Pesquisa Agropecuária da Paraíba - EMEPA-PB)
9236044194011620;Exploração Geológica e Geofísica (Universidade Federal do Sul e Sudeste do Pará - UNIFESSPA)
4498201290120810;Estresse Oxidativo no Câncer (Universidade Estadual de Londrina - UEL)
7658775199616350;Educaçao Ambiental Crítica e os processos de Gestão Ambiental Pública (Universidade Federal do Rio Grande - FURG)
3839418692589610;Termofluidodinâmica (Universidade Federal do Rio de Janeiro - UFRJ)
5650088297668300;Grupo de Pesquisa História e Mídias Eletrônicas (Universidade Estadual Paulista Júlio de Mesquita Filho - UNESP)
5355718729797390;Educação IFCE Tianguá (Instituto Federal do Ceará - Reitoria - IFCE)
7220703280183910;GRUPO DE ESTUDOS LINGUÍSTICOS DE PALMEIRA DOS ÍNDIOS/ GELPI (Universidade Estadual de Alagoas - UNEAL)
7912451304336610;Grupo de Pesquisa em Contabilidade Gerencial e controle em Organizações (Universidade Estadual do Oeste do Paraná - UNIOESTE)
5184648056750180;INTERCIÊNCIAS: GRUPO DE ESTUDO E PESQUISA NO ENSINO INTERDISCIPLINAR DAS CIÊNCIAS BÁSICAS: QUÍMICA, FÍSICA, MATEMÁTICA E BIOLOGIA. (Universidade Tecnológica Federal do Paraná - UTFPR)
8311974462630950;Movimento Humano (Universidade Estadual Paulista Júlio de Mesquita Filho - UNESP)
